/*
name = COINT_DET, type = NARRAY, rows = 84, cols = 4
deterministic series for coint tests
*/
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 
1.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 1.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 0.0 0.0 
0.0 0.0 1.0 61.0 
0.0 0.0 1.0 62.0 
0.0 0.0 1.0 63.0 
0.0 0.0 1.0 64.0 
0.0 0.0 1.0 65.0 
0.0 0.0 1.0 66.0 
0.0 0.0 1.0 67.0 
0.0 0.0 1.0 68.0 
0.0 0.0 1.0 69.0 
0.0 0.0 1.0 70.0 
0.0 0.0 1.0 71.0 
0.0 0.0 1.0 72.0 
0.0 0.0 1.0 73.0 
0.0 0.0 1.0 74.0 
0.0 0.0 1.0 75.0 
0.0 0.0 1.0 76.0 
0.0 0.0 1.0 77.0 
0.0 0.0 1.0 78.0 
0.0 0.0 1.0 79.0 
0.0 0.0 1.0 80.0 
0.0 0.0 1.0 81.0 
0.0 0.0 1.0 82.0 
0.0 0.0 1.0 83.0 
0.0 0.0 1.0 84.0 
